0.0000	31241.3672
0.1334	31984.0254
0.2668	34646.1406
0.4003	39311.3984
0.5337	42357.9844
0.6671	37816.3984
0.8005	33713.9023
0.9340	30494.8301
1.0674	30134.7988
1.2008	29812.4824
1.3342	29427.8867
1.4676	28753.0566
1.6011	28268.3652
1.7345	29075.6914
1.8679	29188.6504
2.0013	29513.3242
2.1347	29359.2793
2.2682	27369.6445
2.4016	28330.0293
2.5350	28049.2871
2.6684	29901.7715
2.8019	28720.6367
2.9353	28931.5879
3.0687	28572.7109
3.2021	26796.9668
3.3355	28289.0664
3.4690	27811.2812
3.6024	27412.5020
3.7358	26317.9102
3.8692	26443.5527
4.0027	27346.0840
