0.0000	11389.9062
0.1334	11448.6357
0.2668	10479.7998
0.4003	10667.3770
0.5337	11097.9004
0.6671	11935.0186
0.8005	12738.1348
0.9340	12925.3457
1.0674	12544.4326
1.2008	12833.0850
1.3342	12770.3428
1.4676	12129.2324
1.6011	11419.7246
1.7345	10762.0137
1.8679	10814.0967
2.0013	11289.4326
2.1347	11554.6445
2.2682	12014.8799
2.4016	12583.7764
2.5350	12888.8018
2.6684	12796.5303
2.8019	13012.5615
2.9353	16013.7764
3.0687	17061.7109
3.2021	15556.3975
3.3355	13900.5176
3.4690	12650.2197
3.6024	11783.5938
