X,Y
0.00000,39652.324
0.13342,39631.074
0.26684,40704.133
0.40027,47658.688
0.53369,59098.156
0.66711,90697.648
0.80053,131526.391
0.93395,130623.461
1.06737,91935.477
1.20080,56575.605
