X,Y
0.00000,14799.048
0.13342,14868.106
0.26684,16580.107
0.40027,20380.736
0.53369,22242.580
0.66711,20172.736
0.80053,18309.742
0.93395,16976.896
1.06737,17053.961
1.20080,19579.275
1.33422,20105.398
1.46764,20189.488
1.60106,19013.016
1.73448,17655.486
1.86791,17758.703
2.00133,17735.703
2.13475,18908.680
2.26817,17805.855
2.40159,17818.297
2.53502,18675.760
2.66844,19529.650
2.80186,20006.900
2.93528,21568.328
3.06870,23768.807
3.20212,23027.143
3.33555,20180.389
3.46897,17908.805
3.60239,15862.065
3.73581,13971.779
3.86923,13514.707
