X,Y
0.00000,36874.984
0.13342,38300.797
0.26684,38353.277
0.40027,37965.527
0.53369,38814.809
0.66711,38340.117
0.80053,39318.051
0.93395,38966.164
1.06737,38043.902
1.20080,40290.656
1.33422,39323.422
1.46764,41140.402
1.60106,41007.863
1.73448,42030.535
1.86791,40842.941
2.00133,41403.582
2.13475,41695.059
2.26817,43029.758
2.40159,42513.156
2.53502,41337.176
2.66844,42436.523
2.80186,41793.109
2.93528,41860.957
3.06870,40821.289
3.20212,40748.480
3.33555,39470.121
3.46897,41464.730
3.60239,41585.566
3.73581,43640.734
3.86923,50714.051
4.00266,73899.492
4.13608,104847.555
4.26950,112908.672
4.40292,84706.188
4.53634,58334.090
4.66976,46848.137
