X,Y
0.00000,37276.559
0.13342,37037.078
0.26684,38431.750
0.40027,36527.977
0.53369,39429.766
0.66711,43537.961
0.80053,53983.023
0.93395,72860.086
1.06737,87182.844
1.20080,73239.523
1.33422,53354.930
1.46764,45477.387
