X,Y
0.00000,39312.551
0.13342,38997.426
0.26684,36432.191
0.40027,37633.438
0.53369,37440.238
0.66711,39252.324
0.80053,39030.441
0.93395,39474.762
1.06737,39374.395
1.20080,39172.066
1.33422,39828.582
1.46764,39268.145
1.60106,39250.488
1.73448,41162.395
1.86791,40307.730
2.00133,39026.230
2.13475,39724.305
2.26817,39043.547
2.40159,39485.102
2.53502,39769.898
2.66844,37175.066
2.80186,38944.559
2.93528,38685.469
3.06870,39914.352
3.20212,42471.000
3.33555,50298.129
3.46897,60824.391
3.60239,87343.359
3.73581,97192.805
3.86923,75041.102
4.00266,55859.312
4.13608,47395.129
4.26950,44346.316
