X,Y
0.00000,35540.090
0.13342,34701.176
0.26684,35339.672
0.40027,35163.227
0.53369,34218.934
0.66711,34722.727
0.80053,36546.383
0.93395,35403.312
1.06737,35341.086
1.20080,36802.059
1.33422,36944.543
1.46764,35551.641
1.60106,36033.047
1.73448,35851.668
1.86791,34500.742
2.00133,36001.199
2.13475,36644.746
2.26817,37099.758
2.40159,37306.223
2.53502,37837.914
2.66844,36738.289
2.80186,34221.844
2.93528,34054.176
3.06870,34587.359
3.20212,34593.633
3.33555,35220.250
3.46897,34715.973
3.60239,33593.445
3.73581,33503.109
3.86923,33720.883
4.00266,35050.863
4.13608,34137.980
4.26950,34022.508
4.40292,34042.926
4.53634,35739.551
4.66976,35198.402
4.80319,36021.359
4.93661,34345.668
5.07003,36653.398
5.20345,37946.680
5.33687,36413.395
5.47030,37345.137
5.60372,38389.797
5.73714,42734.840
5.87056,50222.695
6.00398,62933.918
6.13741,60820.648
6.27083,50747.656
6.40425,42244.824
6.53767,37234.500
