X,Y
0.00000,33115.441
0.13342,32939.770
0.26684,33235.785
0.40027,34109.508
0.53369,32520.244
0.66711,34092.934
0.80053,34983.316
0.93395,34176.297
1.06737,36321.480
1.20080,36314.477
1.33422,35858.988
1.46764,35793.453
1.60106,36226.469
1.73448,36493.965
1.86791,37504.676
2.00133,36800.824
2.13475,36423.051
2.26817,34842.605
2.40159,35248.340
2.53502,35067.664
2.66844,35879.367
2.80186,36509.074
2.93528,35992.180
3.06870,37108.160
3.20212,38533.008
3.33555,41046.969
3.46897,46545.328
3.60239,58882.051
3.73581,65869.000
3.86923,59405.035
4.00266,49176.883
4.13608,43043.762
4.26950,41209.695
4.40292,38667.820
4.53634,37636.922
