X,Y
0.00000,14516.949
0.13342,14345.193
0.26684,14985.152
0.40027,17912.822
0.53369,28066.949
0.66711,40932.414
0.80053,46529.262
0.93395,38182.270
1.06737,30117.732
1.20080,25445.066
1.33422,23637.771
1.46764,21051.611
1.60106,20403.516
1.73448,21209.209
1.86791,21304.076
2.00133,19352.125
2.13475,17597.562
2.26817,17482.188
2.40159,17758.254
2.53502,18091.275
2.66844,18891.895
2.80186,18172.850
2.93528,16659.611
3.06870,15097.759
3.20212,14824.316
3.33555,15731.532
3.46897,16171.668
3.60239,17094.912
3.73581,17369.734
3.86923,16715.064
4.00266,17191.396
4.13608,17360.988
4.26950,17891.389
4.40292,18489.672
4.53634,17957.795
4.66976,17509.469
4.80319,17561.512
4.93661,17529.891
5.07003,16940.104
5.20345,16764.820
5.33687,16151.833
5.47030,16478.977
5.60372,16667.344
5.73714,16746.850
5.87056,15476.501
6.00398,14850.682
6.13741,13198.119
6.27083,12968.175
6.40425,12738.304
6.53767,13090.507
