X,Y
0.00000,15863.735
0.13342,17688.152
0.26684,22653.143
0.40027,26884.744
0.53369,23284.527
0.66711,19525.547
0.80053,17436.578
0.93395,16252.694
1.06737,16070.624
1.20080,16008.430
1.33422,16000.529
1.46764,16689.689
1.60106,16685.549
1.73448,15940.561
1.86791,16442.387
2.00133,16350.672
2.13475,15741.011
2.26817,16179.393
2.40159,16413.283
2.53502,15835.079
2.66844,15650.719
2.80186,16615.301
2.93528,17237.914
3.06870,18872.590
3.20212,18364.121
3.33555,17242.875
3.46897,16949.898
3.60239,15816.366
3.73581,14972.477
3.86923,14531.013
4.00266,13470.908
4.13608,13257.483
4.26950,12394.226
4.40292,12328.562
4.53634,12084.500
