X,Y
0.00000,32931.082
0.13342,34722.188
0.26684,33965.645
0.40027,32964.230
0.53369,33789.430
0.66711,32703.338
0.80053,34211.684
0.93395,36089.699
1.06737,35072.062
1.20080,34975.754
1.33422,34706.090
1.46764,35024.098
1.60106,35183.090
1.73448,34090.398
1.86791,33554.625
2.00133,34996.996
2.13475,34711.801
2.26817,35349.395
2.40159,34203.270
2.53502,34747.707
2.66844,34688.156
2.80186,38721.215
2.93528,48315.410
3.06870,66240.555
3.20212,76683.297
3.33555,63941.105
3.46897,44879.707
3.60239,37272.504
