X,Y
0.00000,36997.914
0.13342,37357.355
0.26684,38383.168
0.40027,38888.762
0.53369,38021.938
0.66711,39112.699
0.80053,37820.629
0.93395,37567.398
1.06737,37538.895
1.20080,37549.727
1.33422,37083.711
1.46764,37875.469
1.60106,36796.160
1.73448,37127.340
1.86791,38600.414
2.00133,36116.277
2.13475,36225.777
2.26817,38646.758
2.40159,42496.070
2.53502,44195.418
2.66844,50902.059
2.80186,69156.828
2.93528,120090.242
3.06870,192392.484
3.20212,207666.281
3.33555,147645.203
3.46897,83150.797
3.60239,58592.672
3.73581,49637.441
3.86923,43500.848
