X,Y
0.00000,12488.600
0.13342,12791.918
0.26684,14017.627
0.40027,16724.307
0.53369,23180.908
0.66711,29036.791
0.80053,29731.041
0.93395,24275.928
1.06737,19809.764
1.20080,17823.717
1.33422,16977.275
1.46764,18068.529
1.60106,18760.602
1.73448,20011.926
1.86791,18897.172
2.00133,17879.254
2.13475,18134.070
2.26817,17418.301
2.40159,18729.855
2.53502,21531.113
2.66844,22343.936
2.80186,19164.648
2.93528,16329.457
3.06870,14700.023
3.20212,13896.873
3.33555,13325.408
3.46897,13079.646
3.60239,12996.749
