0.0000	35437.8906
0.1334	34307.5000
0.2668	35861.3867
0.4003	38956.7500
0.5337	49605.0078
0.6671	70486.2344
0.8005	78918.7500
0.9340	64732.1797
1.0674	47840.6133
1.2008	38032.1914
1.3342	35427.5117
1.4676	33517.2969
1.6011	33101.2695
1.7345	32872.4805
1.8679	32999.7578
2.0013	31971.1875
2.1347	31853.0293
2.2682	32593.1367
2.4016	33034.3281
2.5350	33373.4336
2.6684	33074.5977
2.8019	33070.5742
2.9353	32596.7383
3.0687	33379.9062
3.2021	33644.5273
3.3355	32759.2598
3.4690	32390.5430
3.6024	32510.4688
