X,Y
0.00000,12628.412
0.13342,13103.265
0.26684,15196.377
0.40027,18398.570
0.53369,20362.697
0.66711,19713.381
0.80053,18906.572
0.93395,19067.092
1.06737,18245.697
1.20080,18676.551
1.33422,18911.135
1.46764,20112.158
1.60106,21688.500
