0.0000	32414.0703
0.1334	32045.6504
0.2668	35732.0234
0.4003	39903.6992
0.5337	55326.2266
0.6671	89865.8047
0.8005	120412.3672
0.9340	108962.2812
1.0674	77350.4531
1.2008	53156.2422
1.3342	39368.5781
1.4676	34536.7422
1.6011	32837.9609
1.7345	31724.0664
1.8679	32225.8066
2.0013	31063.9316
2.1347	31405.6289
2.2682	29860.0078
2.4016	30824.0234
2.5350	31339.3086
2.6684	30907.4863
2.8019	31505.0605
2.9353	30926.9180
3.0687	30300.0234
3.2021	30849.7559
3.3355	30149.9707
3.4690	30907.9609
3.6024	27963.5137
3.7358	27821.1152
3.8692	27779.0000
4.0027	27136.2246
4.1361	27221.0195
