X,Y
0.00000,15149.642
0.13342,19298.137
0.26684,23484.678
0.40027,25571.410
0.53369,21405.404
0.66711,18822.082
0.80053,18223.797
0.93395,18176.330
1.06737,19983.270
1.20080,21352.809
1.33422,22725.957
1.46764,20769.461
1.60106,20278.113
1.73448,19381.859
1.86791,19584.891
2.00133,19840.129
2.13475,18528.480
2.26817,17827.717
2.40159,17124.096
2.53502,16150.858
2.66844,16293.448
2.80186,15886.518
2.93528,15638.515
3.06870,14463.047
3.20212,14389.439
3.33555,14496.650
3.46897,14557.968
3.60239,14605.402
