X,Y
0.00000,31157.799
0.13342,33128.211
0.26684,33397.621
0.40027,33395.605
0.53369,33956.824
0.66711,34054.562
0.80053,34222.555
0.93395,35171.086
1.06737,33100.352
1.20080,32593.186
1.33422,33722.672
1.46764,34498.562
1.60106,32628.344
1.73448,32376.354
1.86791,33209.766
2.00133,34420.500
2.13475,34653.332
2.26817,34786.578
2.40159,36754.836
2.53502,37327.520
2.66844,44544.891
2.80186,61304.242
2.93528,95890.570
3.06870,136209.891
3.20212,133662.547
3.33555,88483.602
3.46897,68578.492
3.60239,67336.469
3.73581,59058.633
