X,Y
0.00000,13233.459
0.13342,14563.052
0.26684,15517.778
0.40027,20387.072
0.53369,27771.436
0.66711,29903.100
0.80053,25498.273
0.93395,21805.225
1.06737,17732.240
1.20080,18129.947
1.33422,17553.266
1.46764,16802.467
1.60106,16206.418
1.73448,15539.628
1.86791,15777.890
2.00133,14978.860
2.13475,14273.764
2.26817,14693.776
2.40159,13644.135
2.53502,13992.764
2.66844,13319.269
2.80186,12632.456
2.93528,12461.698
3.06870,12144.727
3.20212,12918.979
3.33555,13406.939
3.46897,13721.346
3.60239,14543.688
3.73581,14570.685
