X,Y
0.00000,17131.164
0.13342,19172.578
0.26684,24622.297
0.40027,28221.502
0.53369,26814.006
0.66711,22667.697
0.80053,19739.156
0.93395,17808.262
1.06737,17067.613
1.20080,16566.164
1.33422,15385.593
1.46764,15680.142
1.60106,15633.050
1.73448,15916.186
1.86791,16209.236
2.00133,16893.457
2.13475,15762.804
2.26817,16288.669
2.40159,16435.082
2.53502,16688.844
2.66844,16393.574
2.80186,16436.535
2.93528,16158.934
3.06870,16380.931
3.20212,16467.705
3.33555,17035.213
3.46897,15668.215
3.60239,17212.410
3.73581,20205.592
3.86923,19511.084
4.00266,18962.783
4.13608,16874.430
4.26950,17848.752
