X,Y
0.00000,35844.652
0.13342,36879.574
0.26684,37422.445
0.40027,36174.688
0.53369,36131.930
0.66711,36772.879
0.80053,36262.578
0.93395,36927.020
1.06737,36653.484
1.20080,37023.094
1.33422,35360.664
1.46764,36024.465
1.60106,34487.023
1.73448,37174.621
1.86791,37895.742
2.00133,36716.070
2.13475,37163.238
2.26817,36883.676
2.40159,35774.230
2.53502,38323.121
2.66844,37391.520
2.80186,36985.258
2.93528,36826.301
3.06870,37966.027
3.20212,39461.805
3.33555,42590.465
3.46897,53236.816
3.60239,81038.281
3.73581,134797.453
3.86923,179503.141
4.00266,159379.062
4.13608,96281.188
4.26950,59102.723
