0.0000	13587.2246
0.1334	14343.0215
0.2668	13966.8799
0.4003	13818.2070
0.5337	14394.9932
0.6671	14101.1592
0.8005	13615.4453
0.9340	12720.4893
1.0674	13305.4062
1.2008	14520.7314
1.3342	15852.9248
1.4676	15506.7500
1.6011	15528.4482
1.7345	14133.9023
1.8679	13656.4561
2.0013	14146.1572
2.1347	13710.2314
2.2682	13061.1133
2.4016	13516.1055
2.5350	13162.6650
2.6684	13480.6270
2.8019	13904.6680
2.9353	12694.2988
3.0687	13044.9395
3.2021	14653.8594
3.3355	16451.6406
3.4690	16058.5947
3.6024	14117.6982
3.7358	12080.9121
3.8692	10378.6533
4.0027	10264.7393
