X,Y
0.00000,13032.358
0.13342,14973.468
0.26684,17191.035
0.40027,19986.777
0.53369,19588.654
0.66711,16169.054
0.80053,15416.392
0.93395,14629.829
1.06737,14334.631
1.20080,13980.071
1.33422,13473.627
1.46764,15224.301
1.60106,14345.342
1.73448,14500.016
1.86791,15152.913
2.00133,15297.055
2.13475,16036.019
2.26817,15422.936
2.40159,15162.070
2.53502,14616.659
2.66844,14149.547
2.80186,14743.291
2.93528,15300.475
3.06870,13961.016
3.20212,12582.531
3.33555,12791.439
3.46897,12995.582
3.60239,12967.880
