X,Y
0.00000,37937.047
0.13342,38785.070
0.26684,39068.402
0.40027,38499.641
0.53369,37744.801
0.66711,37348.555
0.80053,37374.203
0.93395,37930.781
1.06737,38525.559
1.20080,38850.160
1.33422,37964.301
1.46764,38236.031
1.60106,38873.949
1.73448,37936.883
1.86791,37587.785
2.00133,40046.656
2.13475,43021.531
2.26817,43890.242
2.40159,50553.262
2.53502,73057.461
2.66844,121312.812
2.80186,170291.078
2.93528,159056.406
3.06870,109665.406
3.20212,70708.008
3.33555,53942.070
3.46897,45445.141
3.60239,40812.855
