X,Y
0.00000,15004.812
0.13342,16414.957
0.26684,20163.000
0.40027,26177.156
0.53369,35296.543
0.66711,39087.516
0.80053,33131.586
0.93395,28312.018
1.06737,26825.805
1.20080,27560.768
1.33422,27376.221
1.46764,26312.098
1.60106,24012.521
1.73448,24262.236
1.86791,24744.729
2.00133,24836.289
2.13475,24400.324
2.26817,22899.219
2.40159,22371.416
2.53502,19779.529
2.66844,18749.377
2.80186,18418.205
2.93528,19035.600
3.06870,17597.240
3.20212,17967.562
3.33555,17919.246
3.46897,16895.326
3.60239,16019.745
3.73581,15753.103
3.86923,15049.155
