X,Y
0.00000,38679.816
0.13342,38910.652
0.26684,37939.324
0.40027,37967.762
0.53369,38770.164
0.66711,39003.848
0.80053,37951.121
0.93395,39180.602
1.06737,39312.867
1.20080,38895.867
1.33422,38572.562
1.46764,39685.352
1.60106,38848.430
1.73448,39311.477
1.86791,41124.398
2.00133,39657.598
2.13475,38582.441
2.26817,39712.543
2.40159,40324.996
2.53502,39834.129
2.66844,38633.109
2.80186,38240.746
2.93528,39648.855
3.06870,39577.910
3.20212,40341.465
3.33555,39057.801
3.46897,39073.508
3.60239,41493.883
3.73581,43913.047
3.86923,52218.832
4.00266,63582.188
4.13608,86339.359
4.26950,92046.367
4.40292,73645.016
4.53634,55314.008
4.66976,47062.750
