0.0000	12192.3848
0.1334	11845.6660
0.2668	12133.3057
0.4003	11884.9238
0.5337	11860.2812
0.6671	12003.0293
0.8005	11400.4678
0.9340	12849.1260
1.0674	14812.1250
1.2008	15314.0312
1.3342	15144.3662
1.4676	15212.7031
1.6011	15765.9980
1.7345	15700.0215
1.8679	15801.3340
2.0013	15964.8311
2.1347	14591.6201
2.2682	14938.5732
2.4016	14579.0000
2.5350	14438.5117
2.6684	14995.6602
2.8019	16253.4453
2.9353	16563.6367
3.0687	14545.1152
3.2021	12695.0566
3.3355	12060.2148
3.4690	11104.7744
3.6024	10413.4082
