0.0000	11982.0996
0.1334	12187.3115
0.2668	12170.0479
0.4003	12657.2744
0.5337	11743.6787
0.6671	11282.0586
0.8005	11632.9258
0.9340	11809.3340
1.0674	12052.9590
1.2008	13009.2246
1.3342	11837.4590
1.4676	11779.5215
1.6011	11881.9971
1.7345	11525.5439
1.8679	12759.5508
2.0013	12827.2139
2.1347	12238.3945
2.2682	12452.9365
2.4016	13337.2617
2.5350	14685.0977
2.6684	13810.1543
2.8019	14827.0322
2.9353	17208.1816
3.0687	18463.5938
3.2021	15842.0146
3.3355	13842.9990
3.4690	12151.2568
3.6024	10598.9844
3.7358	10293.2861
