0.0000	29361.9395
0.1334	30130.3809
0.2668	29373.4355
0.4003	31548.4512
0.5337	34427.8711
0.6671	42073.3086
0.8005	63978.4180
0.9340	80786.9297
1.0674	68331.3438
1.2008	48223.5391
1.3342	36130.3516
1.4676	31119.5254
1.6011	29751.3516
1.7345	28249.4512
1.8679	27791.7891
2.0013	25611.7520
2.1347	25556.6211
2.2682	26168.0723
2.4016	26319.4414
2.5350	24948.2148
2.6684	27203.3555
2.8019	26295.7754
2.9353	25493.0508
3.0687	25361.4609
3.2021	26709.4316
3.3355	25745.9414
3.4690	26925.0527
3.6024	26031.3789
