X,Y
0.00000,12481.268
0.13342,13086.283
0.26684,14158.504
0.40027,16100.839
0.53369,18590.090
0.66711,20839.969
0.80053,19436.109
0.93395,17083.053
1.06737,15040.004
1.20080,14181.431
1.33422,13770.279
1.46764,14152.481
1.60106,14560.255
1.73448,15182.540
1.86791,14866.685
2.00133,16133.670
2.13475,15668.680
2.26817,16249.341
2.40159,17174.439
2.53502,16815.713
2.66844,16785.033
2.80186,16983.885
2.93528,15690.573
3.06870,15486.499
3.20212,15052.019
3.33555,14770.007
3.46897,15002.248
3.60239,14653.580
3.73581,13981.408
