X,Y
0.00000,39016.145
0.13342,38954.438
0.26684,38058.270
0.40027,38538.855
0.53369,38883.945
0.66711,39229.984
0.80053,37586.488
0.93395,38004.527
1.06737,38771.555
1.20080,36947.043
1.33422,35566.785
1.46764,36394.910
1.60106,36392.363
1.73448,38323.852
1.86791,38420.910
2.00133,39253.656
2.13475,39850.652
2.26817,40915.344
2.40159,42443.332
2.53502,42578.023
2.66844,47392.660
2.80186,57387.164
2.93528,80192.234
3.06870,125142.789
3.20212,165023.688
3.33555,146163.625
3.46897,89503.445
3.60239,59118.172
3.73581,47514.539
