0.0000	12151.8164
0.1334	11653.5127
0.2668	12154.9180
0.4003	12603.7334
0.5337	12123.7188
0.6671	12433.8203
0.8005	13282.0039
0.9340	13247.3809
1.0674	13907.1445
1.2008	13544.2090
1.3342	12816.5566
1.4676	13487.2275
1.6011	13722.3066
1.7345	13836.8174
1.8679	14069.1670
2.0013	14276.5527
2.1347	14970.4502
2.2682	15066.5342
2.4016	14717.4473
2.5350	16282.8662
2.6684	15659.8770
2.8019	15904.8457
2.9353	15978.9639
3.0687	16975.7695
3.2021	17677.5605
3.3355	17965.8281
3.4690	14099.8027
3.6024	12135.1104
3.7358	10443.6367
3.8692	10762.3438
