X,Y
0.00000,34241.598
0.13342,34099.980
0.26684,33246.301
0.40027,33271.602
0.53369,34298.668
0.66711,34742.512
0.80053,35584.043
0.93395,36500.008
1.06737,35511.137
1.20080,34854.742
1.33422,36367.656
1.46764,34584.227
1.60106,33378.625
1.73448,32760.406
1.86791,32600.404
2.00133,33529.270
2.13475,33911.875
2.26817,35376.797
2.40159,34399.777
2.53502,32694.738
2.66844,32849.031
2.80186,34853.965
2.93528,33809.797
3.06870,33195.523
3.20212,35419.016
3.33555,36081.473
3.46897,44893.594
3.60239,54482.441
3.73581,63565.605
3.86923,62877.578
4.00266,53015.945
4.13608,49278.660
