X,Y
0.00000,14532.131
0.13342,16985.301
0.26684,19770.750
0.40027,21862.654
0.53369,20243.902
0.66711,19228.750
0.80053,19301.484
0.93395,19575.922
1.06737,20320.025
1.20080,22577.826
1.33422,26491.852
1.46764,27681.299
1.60106,25511.953
1.73448,19844.320
1.86791,16785.488
2.00133,17285.527
2.13475,19096.523
2.26817,19906.102
2.40159,19302.920
2.53502,17848.754
2.66844,17508.451
2.80186,17112.545
2.93528,17855.594
3.06870,16980.887
3.20212,15381.356
3.33555,14707.015
3.46897,15042.645
3.60239,15834.854
