0.0000	32128.3555
0.1334	33758.4727
0.2668	35887.3633
0.4003	42390.6680
0.5337	52397.2734
0.6671	58627.4180
0.8005	50250.0352
0.9340	37471.0000
1.0674	32346.5117
1.2008	29716.1699
1.3342	29321.0605
1.4676	28943.0781
1.6011	29643.6738
1.7345	30625.6348
1.8679	29841.1562
2.0013	30101.6836
2.1347	30413.1777
2.2682	30460.2949
2.4016	31539.6367
2.5350	31306.7344
2.6684	30843.2090
2.8019	29371.1133
2.9353	31171.3594
3.0687	32377.6035
3.2021	30985.5625
3.3355	30678.8594
3.4690	28051.1699
3.6024	28396.7578
3.7358	28879.2168
3.8692	28651.1172
4.0027	28245.8887
4.1361	28882.2852
