X,Y
0.00000,35010.066
0.13342,36525.844
0.26684,34392.590
0.40027,34347.105
0.53369,34164.949
0.66711,34932.312
0.80053,36067.527
0.93395,35715.289
1.06737,36389.984
1.20080,36701.621
1.33422,36687.129
1.46764,35523.254
1.60106,35014.902
1.73448,35116.371
1.86791,35841.914
2.00133,36914.969
2.13475,35619.023
2.26817,34620.453
2.40159,36613.770
2.53502,37478.148
2.66844,38009.949
2.80186,41794.844
2.93528,46817.496
3.06870,59027.883
3.20212,56825.309
3.33555,46840.434
3.46897,41232.051
3.60239,36782.773
