X,Y
0.00000,35823.238
0.13342,36967.051
0.26684,35534.051
0.40027,36157.031
0.53369,36211.664
0.66711,38092.441
0.80053,36895.230
0.93395,38498.809
1.06737,39004.348
1.20080,40259.238
1.33422,39760.895
1.46764,40641.008
1.60106,41202.582
1.73448,40462.809
1.86791,41309.496
2.00133,42240.789
2.13475,40590.719
2.26817,38645.727
2.40159,39193.723
2.53502,38449.926
2.66844,38445.125
2.80186,38445.473
2.93528,38469.730
3.06870,36364.078
3.20212,37480.746
3.33555,39913.562
3.46897,38105.141
3.60239,39519.508
3.73581,42701.859
3.86923,52781.062
4.00266,68425.531
4.13608,65817.453
4.26950,54172.562
4.40292,43881.000
