X,Y
0.00000,33451.051
0.13342,32887.383
0.26684,33390.992
0.40027,33356.531
0.53369,33634.809
0.66711,33603.238
0.80053,36178.129
0.93395,35832.402
1.06737,35090.418
1.20080,33737.414
1.33422,35877.082
1.46764,36531.051
1.60106,36604.984
1.73448,35554.844
1.86791,35774.574
2.00133,33505.164
2.13475,32793.211
2.26817,35388.535
2.40159,33901.141
2.53502,33846.422
2.66844,34956.090
2.80186,35653.109
2.93528,35113.496
3.06870,33599.234
3.20212,34349.102
3.33555,33898.316
3.46897,37263.617
3.60239,42904.992
3.73581,59086.133
3.86923,75832.031
4.00266,66494.594
4.13608,48811.234
4.26950,39369.484
