X,Y
0.00000,34746.961
0.13342,35334.895
0.26684,35395.035
0.40027,35142.895
0.53369,35155.918
0.66711,36294.766
0.80053,37389.137
0.93395,37397.199
1.06737,36520.914
1.20080,36212.246
1.33422,37204.527
1.46764,37918.059
1.60106,37714.250
1.73448,36969.043
1.86791,36291.945
2.00133,37556.195
2.13475,37198.879
2.26817,36461.223
2.40159,36277.297
2.53502,36192.125
2.66844,35259.062
2.80186,35512.652
2.93528,36352.867
3.06870,35988.457
3.20212,36433.336
3.33555,38106.227
3.46897,44622.883
3.60239,57043.000
3.73581,64977.895
3.86923,58416.258
4.00266,46390.773
4.13608,40474.664
