X,Y
0.00000,13307.971
0.13342,14058.566
0.26684,15714.065
0.40027,19974.377
0.53369,23473.930
0.66711,23813.793
0.80053,22937.785
0.93395,22810.145
1.06737,21670.641
1.20080,20849.432
1.33422,20085.119
1.46764,19755.109
1.60106,19483.254
1.73448,18609.949
1.86791,17283.682
2.00133,17148.449
2.13475,17660.695
2.26817,18026.293
2.40159,17220.178
2.53502,16840.383
2.66844,16228.099
2.80186,16135.650
2.93528,16490.521
3.06870,16088.694
3.20212,16144.138
3.33555,15795.923
3.46897,15400.066
3.60239,16028.592
3.73581,16819.408
3.86923,17594.201
4.00266,16382.570
4.13608,14484.333
