X,Y
0.00000,13263.013
0.13342,13831.661
0.26684,15354.895
0.40027,17363.184
0.53369,19565.492
0.66711,17906.105
0.80053,15913.569
0.93395,14867.096
1.06737,14129.658
1.20080,13010.047
1.33422,13820.338
1.46764,13275.491
1.60106,13597.480
1.73448,13792.022
1.86791,13838.781
2.00133,13373.420
2.13475,13808.630
2.26817,14341.323
2.40159,13383.623
2.53502,13679.815
2.66844,13870.163
2.80186,12704.009
2.93528,12781.456
3.06870,13401.424
3.20212,13261.650
3.33555,13159.970
3.46897,12838.668
3.60239,13293.004
3.73581,12925.248
3.86923,13003.379
