X,Y
0.00000,15194.996
0.13342,15977.413
0.26684,18612.715
0.40027,23515.678
0.53369,33325.895
0.66711,43158.023
0.80053,43195.367
0.93395,36430.285
1.06737,32576.666
1.20080,30794.768
1.33422,28533.896
1.46764,28350.234
1.60106,29855.668
1.73448,30114.693
1.86791,30326.604
2.00133,31417.506
2.13475,27481.482
2.26817,26758.492
2.40159,25863.887
2.53502,26699.035
2.66844,26072.488
2.80186,24116.221
2.93528,22775.684
3.06870,22492.465
3.20212,22610.006
3.33555,22439.416
3.46897,21360.666
3.60239,19871.727
3.73581,18734.727
3.86923,17702.867
4.00266,16417.535
4.13608,15597.153
4.26950,14517.290
4.40292,14306.324
