X,Y
0.00000,12377.773
0.13342,14037.014
0.26684,17955.811
0.40027,26268.020
0.53369,30936.963
0.66711,29152.676
0.80053,23879.082
0.93395,21526.293
1.06737,20474.855
1.20080,19712.994
1.33422,21223.699
1.46764,23109.721
1.60106,23498.484
1.73448,23003.404
1.86791,22734.043
2.00133,23450.084
2.13475,24354.504
2.26817,22816.920
2.40159,21261.945
2.53502,20995.887
2.66844,22358.596
2.80186,21816.467
2.93528,22086.504
3.06870,19341.975
3.20212,18878.131
3.33555,18775.539
3.46897,17976.326
3.60239,17871.133
3.73581,17500.150
