X,Y
0.00000,37360.059
0.13342,37247.938
0.26684,35581.375
0.40027,36599.867
0.53369,36208.508
0.66711,36210.367
0.80053,37361.555
0.93395,35484.051
1.06737,35668.438
1.20080,36134.652
1.33422,36798.570
1.46764,35663.902
1.60106,35459.172
1.73448,35425.262
1.86791,34172.656
2.00133,35201.863
2.13475,35816.152
2.26817,35811.754
2.40159,35722.660
2.53502,35957.055
2.66844,35952.676
2.80186,37609.086
2.93528,43683.137
3.06870,52130.598
3.20212,64244.445
3.33555,66491.375
3.46897,53094.766
3.60239,43283.891
3.73581,40408.930
