X,Y
0.00000,39170.477
0.13342,39841.719
0.26684,40651.758
0.40027,40645.340
0.53369,41166.891
0.66711,41890.984
0.80053,40651.207
0.93395,41012.707
1.06737,41556.426
1.20080,43432.742
1.33422,41953.559
1.46764,40881.395
1.60106,43214.320
1.73448,42321.516
1.86791,42117.359
2.00133,43805.480
2.13475,43961.352
2.26817,42511.242
2.40159,42715.555
2.53502,42720.453
2.66844,43062.047
2.80186,42122.977
2.93528,40939.242
3.06870,40911.516
3.20212,40289.809
3.33555,39390.117
3.46897,38094.559
3.60239,43753.430
3.73581,47536.551
3.86923,54940.145
4.00266,52782.148
4.13608,45242.414
4.26950,40393.152
4.40292,40745.828
