X,Y
0.00000,35917.055
0.13342,36105.938
0.26684,35602.348
0.40027,37048.172
0.53369,35344.270
0.66711,35755.164
0.80053,35314.055
0.93395,34245.781
1.06737,34695.484
1.20080,35430.191
1.33422,35410.180
1.46764,34752.152
1.60106,33725.609
1.73448,32975.664
1.86791,34955.539
2.00133,34832.805
2.13475,35964.266
2.26817,36526.641
2.40159,39295.414
2.53502,42388.176
2.66844,49694.094
2.80186,66730.055
2.93528,91159.617
3.06870,92496.617
3.20212,71696.445
3.33555,56048.078
3.46897,53659.031
3.60239,52554.207
