X,Y
0.00000,13111.951
0.13342,14462.523
0.26684,14952.927
0.40027,16223.005
0.53369,15262.961
0.66711,14177.653
0.80053,14938.218
0.93395,16482.762
1.06737,16537.389
1.20080,15397.071
1.33422,15554.408
1.46764,15930.538
1.60106,16690.664
1.73448,16581.041
1.86791,16749.307
2.00133,16223.693
2.13475,16091.742
2.26817,16813.854
2.40159,15843.220
2.53502,15385.272
2.66844,15616.336
2.80186,15780.743
2.93528,15956.485
3.06870,15661.714
3.20212,15955.868
3.33555,14790.081
3.46897,13994.622
3.60239,14480.660
