X,Y
0.00000,38746.332
0.13342,38499.266
0.26684,38146.980
0.40027,38138.855
0.53369,39498.680
0.66711,39805.676
0.80053,39077.020
0.93395,39286.078
1.06737,39281.023
1.20080,38405.238
1.33422,39119.246
1.46764,39131.941
1.60106,39500.418
1.73448,38536.312
1.86791,37796.328
2.00133,38970.848
2.13475,41104.039
2.26817,38954.277
2.40159,38770.641
2.53502,39656.176
2.66844,42561.395
2.80186,49923.805
2.93528,66976.664
3.06870,92289.125
3.20212,102226.484
3.33555,80663.328
3.46897,58663.309
3.60239,50418.062
