X,Y
0.00000,32694.488
0.13342,35190.016
0.26684,34889.594
0.40027,33858.555
0.53369,36011.164
0.66711,35025.375
0.80053,35204.523
0.93395,34733.367
1.06737,34720.523
1.20080,35366.398
1.33422,35733.645
1.46764,35720.918
1.60106,35839.574
1.73448,35567.258
1.86791,35337.121
2.00133,36165.141
2.13475,34953.605
2.26817,36453.980
2.40159,37492.410
2.53502,38158.695
2.66844,36780.645
2.80186,36620.445
2.93528,37060.953
3.06870,39660.285
3.20212,42529.984
3.33555,46190.883
3.46897,56691.301
3.60239,62806.574
3.73581,55575.746
3.86923,44557.031
4.00266,39010.641
