X,Y
0.00000,34315.781
0.13342,35054.215
0.26684,35281.734
0.40027,33549.852
0.53369,35528.266
0.66711,35148.609
0.80053,34736.203
0.93395,34321.789
1.06737,35970.844
1.20080,34771.680
1.33422,35235.859
1.46764,34159.594
1.60106,34385.043
1.73448,34404.562
1.86791,34419.996
2.00133,34818.469
2.13475,34636.230
2.26817,34020.066
2.40159,33993.871
2.53502,33716.453
2.66844,33059.043
2.80186,35185.328
2.93528,34016.996
3.06870,34385.652
3.20212,35310.008
3.33555,36780.723
3.46897,43948.129
3.60239,60574.059
3.73581,95951.664
3.86923,139968.234
4.00266,137067.016
4.13608,95989.445
