X,Y
0.00000,16355.126
0.13342,20113.814
0.26684,28314.262
0.40027,39220.730
0.53369,44413.070
0.66711,37522.664
0.80053,33114.375
0.93395,30261.547
1.06737,28137.643
1.20080,24539.857
1.33422,23301.836
1.46764,21929.059
1.60106,21626.730
1.73448,20699.508
1.86791,18806.148
2.00133,18133.633
2.13475,17889.520
2.26817,17040.227
2.40159,16961.930
2.53502,18406.891
2.66844,18764.523
2.80186,20272.699
2.93528,21897.516
3.06870,23798.188
3.20212,30751.932
3.33555,38727.566
3.46897,37725.898
3.60239,30274.359
3.73581,24452.746
3.86923,22054.836
4.00266,21089.410
4.13608,18447.439
4.26950,16870.803
4.40292,15422.229
4.53634,14756.532
4.66976,14583.259
4.80319,14867.077
4.93661,14434.178
5.07003,14433.103
5.20345,14989.239
5.33687,14611.420
5.47030,14388.719
