X,Y
0.00000,13265.404
0.13342,14904.613
0.26684,17862.828
0.40027,23058.979
0.53369,25343.770
0.66711,22089.383
0.80053,20541.092
0.93395,18401.340
1.06737,18063.553
1.20080,18128.031
1.33422,18283.758
1.46764,18904.941
1.60106,18237.992
1.73448,16259.547
1.86791,16396.381
2.00133,16721.346
2.13475,15514.932
2.26817,15843.306
2.40159,15195.402
2.53502,15674.886
2.66844,16720.926
2.80186,16041.388
2.93528,15440.435
3.06870,15948.656
3.20212,15440.410
3.33555,14624.374
3.46897,15486.411
3.60239,16337.051
3.73581,18472.086
3.86923,19830.928
4.00266,17681.334
4.13608,15370.726
