X,Y
0.00000,38435.199
0.13342,37543.801
0.26684,38553.352
0.40027,38166.453
0.53369,39281.543
0.66711,39635.719
0.80053,39713.531
0.93395,39887.543
1.06737,38976.152
1.20080,39181.289
1.33422,41073.902
1.46764,40614.477
1.60106,40782.512
1.73448,41596.891
1.86791,39198.301
2.00133,39632.438
2.13475,39847.059
2.26817,41674.449
2.40159,41375.426
2.53502,41033.023
2.66844,42311.195
2.80186,45842.359
2.93528,55222.156
3.06870,81550.961
3.20212,110859.758
3.33555,109589.078
3.46897,74072.711
3.60239,61891.199
3.73581,52030.195
3.86923,47437.609
4.00266,42954.180
4.13608,42349.996
