X,Y
0.00000,12758.520
0.13342,13410.283
0.26684,17019.967
0.40027,22992.643
0.53369,27077.055
0.66711,23855.188
0.80053,20401.768
0.93395,19657.676
1.06737,20507.803
1.20080,20256.545
1.33422,19588.166
1.46764,18789.484
1.60106,18456.176
1.73448,18596.029
1.86791,17996.568
2.00133,17032.463
2.13475,17036.254
2.26817,16758.205
2.40159,15262.443
2.53502,15671.863
2.66844,15067.054
2.80186,15049.129
2.93528,14838.357
3.06870,15230.412
3.20212,14880.785
3.33555,14384.002
3.46897,14199.905
3.60239,14229.210
