X,Y
0.00000,34006.758
0.13342,34338.320
0.26684,33259.551
0.40027,35668.438
0.53369,36546.996
0.66711,37556.637
0.80053,37729.191
0.93395,37379.387
1.06737,38561.684
1.20080,38375.277
1.33422,36368.074
1.46764,37220.453
1.60106,36990.570
1.73448,36594.496
1.86791,35880.934
2.00133,36231.094
2.13475,36768.438
2.26817,37679.918
2.40159,37062.988
2.53502,37103.770
2.66844,36946.543
2.80186,39085.488
2.93528,40620.496
3.06870,48621.344
3.20212,66161.219
3.33555,78770.031
3.46897,65734.844
3.60239,48813.434
3.73581,40735.934
