X,Y
0.00000,14166.955
0.13342,15282.061
0.26684,20938.871
0.40027,27091.799
0.53369,26983.238
0.66711,23932.547
0.80053,22630.176
0.93395,21529.625
1.06737,19892.367
1.20080,19731.543
1.33422,21420.350
1.46764,22839.793
1.60106,24355.316
1.73448,24183.891
1.86791,24883.531
2.00133,22853.877
2.13475,19772.625
2.26817,18827.625
2.40159,18499.648
2.53502,17105.756
2.66844,17099.809
2.80186,17671.631
2.93528,16835.148
3.06870,16241.967
3.20212,16257.311
3.33555,15800.186
3.46897,17029.811
3.60239,17901.867
3.73581,17851.180
