X,Y
0.00000,13564.671
0.13342,16090.009
0.26684,19717.770
0.40027,26260.809
0.53369,30795.234
0.66711,32588.969
0.80053,29515.270
0.93395,27043.020
1.06737,25735.861
1.20080,24245.305
1.33422,23496.826
1.46764,21711.242
1.60106,23186.318
1.73448,27802.309
1.86791,30352.482
2.00133,27836.715
2.13475,25655.238
2.26817,25304.828
2.40159,26195.025
2.53502,24693.057
2.66844,22053.230
2.80186,20955.980
2.93528,18568.949
3.06870,19496.217
3.20212,18505.766
3.33555,18194.467
3.46897,18394.467
3.60239,17492.016
3.73581,16754.230
3.86923,16449.900
4.00266,16857.031
4.13608,17168.676
4.26950,18048.262
4.40292,17060.920
