X,Y
0.00000,35774.371
0.13342,37290.164
0.26684,35980.379
0.40027,36176.551
0.53369,36782.758
0.66711,37603.465
0.80053,37351.652
0.93395,38142.797
1.06737,37897.070
1.20080,38337.625
1.33422,37830.793
1.46764,38580.324
1.60106,38127.125
1.73448,36921.871
1.86791,38963.773
2.00133,38713.871
2.13475,37511.527
2.26817,39349.910
2.40159,39499.875
2.53502,41968.074
2.66844,44528.336
2.80186,49797.887
2.93528,66944.109
3.06870,93586.031
3.20212,104938.742
3.33555,82263.469
3.46897,55742.410
3.60239,44922.684
