X,Y
0.00000,14225.845
0.13342,15370.258
0.26684,17941.287
0.40027,21153.289
0.53369,25035.613
0.66711,24584.670
0.80053,21614.244
0.93395,19826.695
1.06737,18975.594
1.20080,18213.721
1.33422,18404.346
1.46764,20249.588
1.60106,20283.121
1.73448,20735.850
1.86791,19183.785
2.00133,18814.953
2.13475,18110.418
2.26817,19024.195
2.40159,18451.111
2.53502,19091.557
2.66844,20556.793
2.80186,22426.291
2.93528,21256.441
3.06870,19874.779
3.20212,17852.131
3.33555,16090.260
3.46897,15517.807
3.60239,15201.965
