X,Y
0.00000,32148.992
0.13342,33079.520
0.26684,32329.006
0.40027,32138.408
0.53369,32334.604
0.66711,32435.707
0.80053,33343.750
0.93395,34825.758
1.06737,34273.836
1.20080,34518.926
1.33422,33990.211
1.46764,33042.039
1.60106,33402.711
1.73448,32408.342
1.86791,32222.566
2.00133,32773.016
2.13475,35418.223
2.26817,33365.969
2.40159,33677.219
2.53502,33311.410
2.66844,32928.367
2.80186,31109.240
2.93528,31950.277
3.06870,33145.773
3.20212,33943.133
3.33555,35372.117
3.46897,36113.645
3.60239,40815.164
3.73581,51869.387
3.86923,77963.477
4.00266,96169.977
4.13608,84807.625
4.26950,59401.148
4.40292,44976.730
