X,Y
0.00000,13742.510
0.13342,15057.969
0.26684,17592.420
0.40027,25382.389
0.53369,33754.930
0.66711,37070.910
0.80053,38996.688
0.93395,36684.129
1.06737,32253.170
1.20080,31719.543
1.33422,32093.957
1.46764,29881.023
1.60106,26953.967
1.73448,26373.006
1.86791,25457.037
2.00133,25147.576
2.13475,24530.877
2.26817,24148.957
2.40159,23833.537
2.53502,24334.025
2.66844,22640.721
2.80186,21288.896
2.93528,22193.107
3.06870,23012.375
3.20212,21542.871
3.33555,20388.996
3.46897,20139.912
3.60239,19259.574
3.73581,18402.293
3.86923,17829.600
4.00266,17497.500
4.13608,16579.506
