X,Y
0.00000,12372.418
0.13342,13203.878
0.26684,16485.227
0.40027,21565.150
0.53369,25270.572
0.66711,24685.277
0.80053,21980.967
0.93395,19325.621
1.06737,19500.838
1.20080,19324.391
1.33422,19031.680
1.46764,18821.283
1.60106,18435.020
1.73448,19245.994
1.86791,20312.713
2.00133,20296.773
2.13475,18830.461
2.26817,18642.299
2.40159,18393.947
2.53502,17363.598
2.66844,17146.668
2.80186,16646.645
2.93528,16291.007
3.06870,16726.969
3.20212,16496.711
3.33555,16859.195
3.46897,16145.856
3.60239,15553.588
3.73581,15488.667
3.86923,15568.419
4.00266,14289.263
4.13608,13464.338
4.26950,12640.882
