X,Y
0.00000,33987.637
0.13342,33027.332
0.26684,33773.090
0.40027,34289.902
0.53369,34051.355
0.66711,34983.098
0.80053,34626.117
0.93395,35455.613
1.06737,35255.133
1.20080,35216.602
1.33422,35593.324
1.46764,36416.578
1.60106,35358.766
1.73448,37188.203
1.86791,35803.367
2.00133,36756.492
2.13475,38372.848
2.26817,37673.012
2.40159,36826.816
2.53502,37671.238
2.66844,35588.777
2.80186,35884.074
2.93528,38301.230
3.06870,39520.613
3.20212,41431.770
3.33555,51021.102
3.46897,71258.250
3.60239,96788.984
3.73581,97574.273
3.86923,70927.242
4.00266,49517.344
4.13608,41926.016
